"Latitude,Longitude,Timestamp",,
32.8267485,-83.6466926,32.20545387
32.8267555,-83.6466961,34.20799685
32.8267405,-83.6467076,36.21143699
32.8267459,-83.646681,38.21681595
32.8267524,-83.6466975,40.21951103
32.8267437,-83.6466969,42.22305393
32.826733,-83.6466825,44.22582984
32.8267521,-83.6466843,46.22921205
32.8267323,-83.6467007,48.23128104
32.8267406,-83.6466735,50.23715782
32.8267497,-83.6466974,52.24268985
32.8267287,-83.6466838,54.2473979
32.8267445,-83.6466747,56.25212002
32.8267361,-83.6466935,58.25707197
32.8267286,-83.6466765,60.26007485
32.8267432,-83.6466817,62.26770186
32.8267298,-83.6466885,64.27248287
32.8267324,-83.6466763,66.27601385
32.8267376,-83.6466855,68.28138995
32.8267307,-83.6466883,70.28556585
32.82673,-83.6466696,72.28902984
32.8267375,-83.6466901,74.29176497
32.8267194,-83.6466696,76.29451704
32.8267399,-83.6466768,78.30169487
32.8267328,-83.6466797,80.30607986
32.8267214,-83.6466768,82.30819392
32.8267376,-83.6466715,84.31029391
32.8267201,-83.6466912,86.31633592
32.8267218,-83.6466649,88.31984496
32.8267301,-83.6466861,90.32243991
32.8267223,-83.6466834,92.32422996
32.8267176,-83.6466743,94.32825303
32.826734,-83.646688,96.333745
32.8267114,-83.6466758,98.33747697
32.8267233,-83.6466732,100.3434489
32.8267239,-83.6466804,102.353049
32.8267137,-83.6466771,104.356106
32.8267344,-83.6466727,106.3590329
32.8267149,-83.6466902,108.3614109
32.826723,-83.6466698,110.3638239
32.8267256,-83.6466743,112.3685338
32.8267244,-83.6466859,114.3710029
32.8267179,-83.6466846,116.372992
32.8267136,-83.6466812,118.3748078
32.8267134,-83.6466813,120.377542
32.8267036,-83.6466707,122.379622
32.8267074,-83.6466701,124.382421
32.8267138,-83.6466707,126.3864439
32.8267176,-83.6466686,128.3890879
32.8267183,-83.6466648,130.393106
32.8267187,-83.6466631,132.3955379
32.8267187,-83.6466624,134.3979208
32.8267178,-83.6466622,136.4067109
32.8267166,-83.6466615,138.4109399
32.8267151,-83.6466595,140.4133289
32.8267143,-83.6466601,142.4155269
32.826713,-83.646661,144.4228559
32.8267113,-83.6466607,146.4255149
32.8267092,-83.6466595,148.4271069
32.8267083,-83.6466599,150.4288309
32.8267077,-83.6466595,152.432477
32.8267073,-83.6466587,154.435982
32.8267079,-83.6466575,156.439214
32.8267091,-83.6466569,158.443068
32.8267103,-83.6466565,160.4463968
32.8267122,-83.6466566,162.4498639
32.8267139,-83.6466568,164.453455
32.8267153,-83.6466565,166.4561999
32.8267166,-83.6466572,168.459959
32.8267187,-83.6466581,170.463309
32.826721,-83.6466597,172.4656429
32.8267232,-83.6466617,174.469779
32.8267247,-83.646663,176.4718809
32.8267259,-83.6466632,178.4757369
32.826727,-83.646663,180.4792089
32.8267283,-83.6466615,182.481498
32.8267304,-83.6466621,184.484158
32.8267328,-83.6466625,186.4881768
32.8267353,-83.6466632,188.491226
32.8267371,-83.6466631,190.4951279
32.8267382,-83.6466621,192.498615
32.8267395,-83.6466625,194.5044749
32.8267396,-83.6466628,196.5091009
