"Latitude,Longitude,Timestamp",,
32.8267523,-83.6467063,33.12795806
32.826755,-83.6466886,35.13209105
32.8267581,-83.6466664,37.13643599
32.826761,-83.646646,39.13912702
32.8267656,-83.6466221,41.14235187
32.8267687,-83.6466014,43.14569497
32.8267715,-83.6465806,45.14927697
32.8267738,-83.6465572,47.15231586
32.8267758,-83.6465361,49.15576005
32.826778,-83.6465148,51.15936303
32.8267796,-83.6464904,53.16209102
32.8267805,-83.6464688,55.16391993
32.8267808,-83.6464461,57.1658709
32.8267819,-83.6464248,59.16770387
32.8267826,-83.6464031,61.17016006
32.8267838,-83.646381,63.17235684
32.8267835,-83.6463562,65.17499185
32.8267838,-83.6463342,67.17831492
32.8267846,-83.6463125,69.18213892
32.826785,-83.6462887,71.18394995
32.8267856,-83.6462658,73.18566799
32.8267867,-83.6462404,75.18736386
32.8267879,-83.646219,77.19066596
32.8267882,-83.646197,79.19398093
32.8267889,-83.6461728,81.19734502
32.8267905,-83.6461518,83.20077705
32.8267925,-83.6461293,85.21321201
32.8267944,-83.6461048,87.21601391
