"Latitude,Longitude,Timestamp",,
32.8270091,-83.6482745,32.3490119
32.8270089,-83.6482725,33.35096192
32.8270097,-83.6482718,34.35757685
32.8270093,-83.6482727,35.36409688
32.8270109,-83.6482688,36.36756086
32.8270108,-83.6482641,37.37166882
32.8270098,-83.6482576,38.37491989
32.8270121,-83.6482579,39.37747693
32.8270145,-83.648264,40.3822248
32.8270142,-83.6482677,41.38572192
32.827015,-83.6482664,42.38942695
32.8270131,-83.6482662,43.39307189
32.8270175,-83.6482717,44.3954289
32.8270232,-83.6482802,45.39784694
32.8270283,-83.6482868,46.40321898
32.8270331,-83.6482909,47.40583897
32.8270385,-83.6482956,48.40885782
32.8270439,-83.6482994,49.41186094
32.8270492,-83.6483026,50.41450882
32.8270547,-83.6483045,51.41692686
32.8270597,-83.6483071,52.41951394
32.8270637,-83.648309,53.42235684
32.827066,-83.6483115,54.42471886
32.8270673,-83.648312,55.42759299
32.8270657,-83.6483214,56.43051696
32.8270672,-83.6483266,57.43232083
32.8270661,-83.6483307,58.43475389
32.8270637,-83.6483304,59.43750596
32.8270626,-83.6483296,60.44031191
32.8270585,-83.6483314,61.44402099
32.8270518,-83.6483314,62.44729495
32.8270473,-83.6483323,63.45029783
32.8270439,-83.6483354,64.45404482
32.8270407,-83.6483378,65.45769191
32.8270379,-83.6483439,66.45983791
32.8270349,-83.6483503,67.46336579
32.8270323,-83.6483551,68.46655083
32.8270282,-83.6483576,69.4690938
32.8270266,-83.6483612,70.4726429
32.8270243,-83.6483628,71.47547388
32.827022,-83.6483632,72.47853494
32.8270196,-83.6483615,73.48049688
32.8270163,-83.6483583,74.48344994
32.8270129,-83.6483546,75.48604679
32.8270088,-83.6483485,76.48905301
32.827005,-83.6483412,77.49208403
32.8270017,-83.648332,78.49484086
32.8269987,-83.648324,79.49828887
32.8269965,-83.6483156,80.5019238
32.8269932,-83.6483105,81.50717402
32.8269911,-83.6483049,82.51500201
32.8269901,-83.6482985,83.51745892
32.8269899,-83.648289,84.52299595
32.8269914,-83.6482866,85.52899981
32.8269911,-83.6482852,86.53237295
32.8269902,-83.6482842,87.53431582
32.8269894,-83.6482833,88.53656387
32.8269886,-83.648283,89.53962398
32.8269881,-83.6482821,90.54429984
32.8269878,-83.6482813,91.5461309
32.8269871,-83.6482802,92.54956388
32.8269865,-83.6482791,93.55119801
32.826986,-83.6482782,94.55351996
32.8269854,-83.6482781,95.55634189
32.8269847,-83.6482782,96.55853891
32.8269842,-83.6482781,97.56187701
32.8269838,-83.6482781,98.56468582
32.8269835,-83.6482787,99.56719089
32.8269833,-83.6482787,100.5711079
32.8269833,-83.6482784,101.5739989
32.8269833,-83.6482781,102.5766349
32.8269833,-83.6482774,103.58464
32.8269833,-83.6482765,104.588655
32.8269834,-83.6482756,105.5917308
32.8269832,-83.6482747,106.594389
32.8269828,-83.6482743,107.597523
32.8269825,-83.6482738,108.600106
32.8269821,-83.6482734,109.6033058
32.8269818,-83.648273,110.606462
32.8269816,-83.6482724,111.609041
32.8269818,-83.6482711,112.6119919
32.8269822,-83.6482699,113.6150329
32.8269829,-83.6482682,114.617553
32.8269836,-83.6482661,115.6200459
32.8269842,-83.6482639,116.623194
32.8269854,-83.6482611,117.6258938
32.8269864,-83.6482589,118.62901
32.8269873,-83.6482568,119.6314578
32.8269884,-83.6482546,120.6343989
32.8269832,-83.6482608,121.6369789
32.8269724,-83.6482665,122.6396608
32.8269673,-83.648276,123.6434848
32.8269669,-83.648276,124.6473999
32.8269668,-83.6482783,125.6529419
32.8269672,-83.6482795,126.6562538
32.8269681,-83.6482807,127.658324
32.8269697,-83.6482831,128.6606848
32.8269699,-83.6482852,129.6633868
32.826969,-83.6482877,130.6666138
32.8269677,-83.6482894,131.6693928
32.8269663,-83.6482899,132.6723309
32.826965,-83.6482897,133.6746778
32.8269631,-83.6482895,134.678124
32.8269593,-83.6482876,135.6815369
32.8269579,-83.6482853,136.6839149
32.8269576,-83.6482822,137.6893299
32.8269576,-83.6482778,138.6927009
32.8269582,-83.648274,139.695684
32.8269605,-83.6482697,140.6983509
32.8269628,-83.6482668,141.7012899
32.8269657,-83.648264,142.704016
32.8269688,-83.6482623,143.7061539
32.8269732,-83.6482611,144.7092638
32.8269778,-83.6482603,145.7115619
32.8269792,-83.6482631,146.7145689
32.8269778,-83.6482641,147.717521
32.8269775,-83.6482632,148.7197659
32.8269771,-83.6482628,149.7221379
32.826975,-83.6482657,150.7251949
32.8269714,-83.6482684,151.7272699
32.8269675,-83.6482697,152.7290649
32.8269637,-83.6482699,153.7322459
32.8269614,-83.6482692,154.7348499
32.8269585,-83.6482671,155.741519
32.8269561,-83.6482624,156.7439969
32.8269552,-83.6482589,157.7467608
32.8269555,-83.6482546,158.749001
32.8269567,-83.6482511,159.7520759
32.826959,-83.6482483,160.754555
32.826962,-83.6482469,161.7571499
32.8269667,-83.6482462,162.7623479
32.82697,-83.6482462,163.7705798
32.826973,-83.6482474,164.774375
32.8269767,-83.648249,165.7772679
32.8269806,-83.64825,166.7807429
32.8269835,-83.6482511,167.7841089
32.8269846,-83.6482514,168.7875869
32.8269836,-83.6482516,169.7913189
32.8269822,-83.6482521,170.793941
32.8269805,-83.648253,171.796531
32.826979,-83.6482536,172.800535
32.8269774,-83.6482542,173.803443
32.8269756,-83.6482557,174.806237
32.8269748,-83.6482569,175.809247
32.8269746,-83.6482597,176.8121169
32.826974,-83.6482613,177.815223
32.8269732,-83.6482628,178.8192089
32.8269718,-83.6482651,179.8221798
32.82697,-83.6482674,180.8240089
32.826968,-83.6482681,181.8266098
32.8269663,-83.6482675,182.8289869
