"Latitude,Longitude,Timestamp",,
32.8270189,-83.6480562,35.72925878
32.8270156,-83.6480577,37.73392582
32.8270104,-83.6480581,39.73709583
32.8270043,-83.6480528,41.74005485
32.8270021,-83.648044,43.74379086
32.8270025,-83.648033,45.75013185
32.8270038,-83.6480219,47.75219893
32.8270089,-83.6480123,49.75643182
32.8270173,-83.6480033,51.76019788
32.8270269,-83.6479947,53.76320386
32.8270361,-83.6479868,55.76674485
32.8270469,-83.647977,57.76926398
32.8270569,-83.6479659,59.77789998
32.8270646,-83.6479579,61.78568792
32.8270709,-83.64795,63.78819799
32.8270803,-83.6479336,65.79064178
32.8270847,-83.6479235,67.79317498
32.8270919,-83.6479131,69.79575682
32.8270985,-83.6479071,71.79948092
32.8271054,-83.6479025,73.80190992
32.8271162,-83.6478935,75.80563688
32.8271252,-83.6478846,77.80881095
32.8271338,-83.6478764,79.81248689
32.8271418,-83.6478659,81.81642485
32.8271493,-83.6478574,83.81948686
32.8271547,-83.6478483,85.82399178
32.8271625,-83.6478364,87.82744384
32.8271697,-83.6478274,89.83078289
32.8271765,-83.647817,91.83375192
32.8271851,-83.6478092,93.83646894
32.8271955,-83.6477999,95.83993292
32.8272058,-83.6477902,97.84362078
32.827217,-83.6477803,99.84744692
32.8272259,-83.6477718,101.8548689
32.8272347,-83.6477623,103.8610768
32.8272445,-83.6477522,105.8662519
32.8272523,-83.6477424,107.8699539
32.8272614,-83.6477324,109.8714759
32.8272697,-83.6477233,111.8743968
32.8272768,-83.6477151,113.8781748
32.8272847,-83.6477064,115.88253
32.8272915,-83.6476987,117.885263
32.8272932,-83.6476953,119.8890839
32.8272888,-83.647694,121.8944399
32.8272933,-83.6476889,123.8963919
32.8272926,-83.6476891,125.8983829
32.8272915,-83.6476887,127.9004798
32.8272981,-83.6476894,129.9045339
32.827319,-83.6476756,131.908124
32.8273391,-83.6476572,133.9099178
32.8273474,-83.6476534,135.9117298
32.8273544,-83.6476445,137.9138989
32.8273614,-83.647633,139.917027
32.8273653,-83.6476276,141.9202628
32.827365,-83.6476279,143.9250748
32.8273641,-83.6476289,145.9297969
32.8273643,-83.647634,147.9338748
32.8273623,-83.6476423,149.935874
32.8273557,-83.6476495,151.938447
32.8273475,-83.6476519,153.9404519
32.8273391,-83.6476494,155.9438949
32.8273314,-83.6476419,157.9475689
32.8273288,-83.6476319,159.952132
32.8273315,-83.6476207,161.95661
32.8273379,-83.6476113,163.9589629
32.8273459,-83.6476065,165.9612079
32.8273548,-83.6476061,167.964695
32.827365,-83.64761,169.9671049
32.8273711,-83.6476139,171.968951
32.8273697,-83.6476135,173.9716818
32.8273673,-83.6476143,175.9744909
32.82736,-83.647614,177.979841
32.827354,-83.6476062,179.9870858
32.827355,-83.6475965,181.991442
32.8273601,-83.6475905,183.994422
